trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_SMC_ICT_00143,synthetic_smc_ict,EURUSD,30m,BUY,order_block_retest,london,sideways,medium,1.33,7.67,3.33,66,0,1,1,1,three_black_crows,bearish,91,usd_bullish,smc_ict,2026-01-02 21:03:00,2026-01-03 01:03:00,1.08744,1.08689,1.08835,1.08927,1.08878,win,2.45,"Synthetic ML row: order_block_retest | three_black_crows | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00109,synthetic_mt5_history,BTCUSD,15m,SELL,fvg_retest,overlap,bearish,high,34.27,304.02,3.83,92,1,0,1,0,tweezer_top,bearish,73,usd_bearish,mt5_history,2026-01-02 12:39:00,2026-01-02 15:39:00,65964.11,66321.33,65280.04,64595.96,65542.59,win,1.18,"Synthetic ML row: fvg_retest | tweezer_top | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00041,synthetic_backtest,EURUSD,1h,BUY,reversal,new_york,sideways,high,1.66,14.03,1.2,73,1,0,0,1,three_black_crows,bearish,72,usd_bullish,backtest,2026-01-01 19:21:00,2026-01-01 22:21:00,1.09805,1.09702,1.09867,1.09928,1.10001,win,1.9,"Synthetic ML row: reversal | three_black_crows | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00244,synthetic_candles,EURUSD,15m,SELL,liquidity_sweep,new_york,high_volatility,high,1.64,10.98,0.97,48,1,1,0,1,dark_cloud_cover,bearish,41,usd_bearish,candlestick,2026-01-03 22:26:00,2026-01-03 23:56:00,1.08926,1.09053,1.08865,1.08803,1.09051,loss,-0.99,"Synthetic ML row: liquidity_sweep | dark_cloud_cover | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00115,synthetic_starter,EURUSD,15m,SELL,liquidity_sweep,new_york,bullish,medium,1.15,10.05,1.38,65,1,1,0,1,dark_cloud_cover,bearish,86,neutral,backtest,2026-01-02 14:01:00,2026-01-02 16:01:00,1.10237,1.10378,1.1014,1.10043,1.10223,breakeven,0.1,"Synthetic ML row: liquidity_sweep | dark_cloud_cover | new_york | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00065,synthetic_backtest,USDJPY,15m,SELL,liquidity_sweep,asia,high_volatility,medium,1.47,16.43,1.11,91,1,1,0,0,pin_bar_bearish,bearish,46,neutral,backtest,2026-01-02 01:34:00,2026-01-02 04:34:00,155.851,156.024,155.755,155.659,156.052,loss,-1.16,"Synthetic ML row: liquidity_sweep | pin_bar_bearish | asia | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00038,synthetic_mt5_history,XAUUSD,30m,BUY,fvg_retest,new_york,bearish,low,3.88,13.95,3.64,49,1,0,1,0,evening_star,bearish,79,usd_bullish,mt5_history,2026-01-01 18:37:00,2026-01-01 19:37:00,2348.45,2346.68,2351.67,2354.89,2350.73,win,1.29,"Synthetic ML row: fvg_retest | evening_star | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00023,synthetic_candles,USDJPY,15m,SELL,reversal,london,sideways,low,1.27,21.6,2.53,62,0,1,1,0,tweezer_top,bearish,46,neutral,candlestick,2026-01-01 15:05:00,2026-01-01 18:05:00,156.42,156.66,156.116,155.812,156.706,loss,-1.19,"Synthetic ML row: reversal | tweezer_top | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00147,synthetic_mt5_history,XAUUSD,5m,BUY,order_block_retest,asia,sideways,low,2.72,26.15,1.52,75,1,1,0,1,evening_star,bearish,88,neutral,mt5_history,2026-01-02 21:53:00,2026-01-02 22:08:00,2307.14,2303.96,2309.55,2311.96,2309.01,win,0.59,"Synthetic ML row: order_block_retest | evening_star | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00038,synthetic_smc_ict,EURUSD,15m,BUY,liquidity_sweep,london,bullish,medium,0.9,13.85,3.82,57,1,1,1,1,doji,neutral,72,neutral,smc_ict,2026-01-01 18:39:00,2026-01-01 19:24:00,1.07061,1.06915,1.07339,1.07618,1.07131,win,0.48,"Synthetic ML row: liquidity_sweep | doji | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00241,synthetic_smc_ict,GBPUSD,1h,BUY,order_block_retest,asia,bearish,low,1.92,11.89,3.9,62,1,0,1,1,bearish_engulfing,bearish,84,usd_bearish,smc_ict,2026-01-03 21:28:00,2026-01-03 22:13:00,1.26344,1.26191,1.26643,1.26941,1.26406,win,0.4,"Synthetic ML row: order_block_retest | bearish_engulfing | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00053,synthetic_smc_ict,GBPUSD,15m,SELL,order_block_retest,overlap,bearish,low,1.4,9.93,3.7,69,0,0,0,1,evening_star,bearish,76,neutral,smc_ict,2026-01-01 22:34:00,2026-01-01 23:04:00,1.28262,1.28379,1.28044,1.27826,1.28033,win,1.94,"Synthetic ML row: order_block_retest | evening_star | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00214,synthetic_smc_ict,EURUSD,15m,BUY,fvg_retest,new_york,bullish,low,0.84,12.4,3.14,78,1,0,1,0,bullish_engulfing,bullish,67,neutral,smc_ict,2026-01-03 14:48:00,2026-01-03 17:48:00,1.11553,1.11403,1.11787,1.12021,1.11841,win,1.93,"Synthetic ML row: fvg_retest | bullish_engulfing | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00056,synthetic_smc_ict,BTCUSD,5m,BUY,liquidity_sweep,london,bullish,medium,41.14,280.26,1.27,61,1,1,0,1,piercing_line,bullish,76,neutral,smc_ict,2026-01-01 23:21:00,2026-01-02 01:21:00,63603.61,63380.95,63744.99,63886.38,63819.58,win,0.97,"Synthetic ML row: liquidity_sweep | piercing_line | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00160,synthetic_smc_ict,USDJPY,15m,SELL,fvg_retest,london,bearish,medium,0.72,17.8,1.28,72,1,1,1,0,evening_star,bearish,66,usd_bearish,smc_ict,2026-01-03 01:20:00,2026-01-03 02:05:00,160.809,160.917,160.741,160.672,160.482,win,3.06,"Synthetic ML row: fvg_retest | evening_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00019,synthetic_starter,USDJPY,30m,SELL,support_resistance,new_york,bullish,medium,1.85,7.29,1.28,69,1,1,0,0,hanging_man,bearish,60,neutral,smc_ict,2026-01-01 13:51:00,2026-01-01 16:51:00,155.164,155.253,155.107,155.051,155.033,win,1.48,"Synthetic ML row: support_resistance | hanging_man | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00172,synthetic_backtest,XAUUSD,1h,SELL,fvg_retest,london,sideways,medium,2.62,29.21,2.05,80,1,1,1,0,inside_bar,neutral,52,usd_bullish,backtest,2026-01-03 04:17:00,2026-01-03 05:02:00,2329.23,2332.84,2325.52,2321.82,2327.24,win,0.55,"Synthetic ML row: fvg_retest | inside_bar | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00244,synthetic_smc_ict,GBPUSD,30m,BUY,liquidity_sweep,london,bullish,high,1.6,15.45,3.72,95,0,1,1,1,pin_bar_bearish,bearish,89,neutral,smc_ict,2026-01-03 22:06:00,2026-01-04 02:06:00,1.28191,1.28014,1.28521,1.28851,1.28374,win,1.03,"Synthetic ML row: liquidity_sweep | pin_bar_bearish | london | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00138,synthetic_smc_ict,XAUUSD,30m,BUY,order_block_retest,overlap,bearish,medium,2.84,34.91,1.99,61,0,1,1,1,shooting_star,bearish,28,usd_bearish,smc_ict,2026-01-02 19:33:00,2026-01-02 19:48:00,2312.25,2309.74,2314.74,2317.23,2314.8,win,1.02,"Synthetic ML row: order_block_retest | shooting_star | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00142,synthetic_candles,EURUSD,5m,SELL,fvg_retest,london,bearish,low,0.79,17.74,3.9,47,1,1,1,1,doji,neutral,36,usd_bearish,candlestick,2026-01-02 20:36:00,2026-01-02 23:36:00,1.05967,1.06113,1.05683,1.05399,1.05684,win,1.94,"Synthetic ML row: fvg_retest | doji | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00178,synthetic_candles,USDJPY,15m,SELL,breakout,london,bullish,low,1.94,15.23,0.81,48,1,0,0,1,outside_bar,neutral,49,neutral,candlestick,2026-01-03 05:41:00,2026-01-03 06:26:00,156.385,156.55,156.318,156.252,156.586,loss,-1.22,"Synthetic ML row: breakout | outside_bar | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00183,synthetic_backtest,EURUSD,1h,BUY,reversal,london,high_volatility,medium,0.87,6.06,0.85,77,1,1,0,0,evening_star,bearish,48,usd_bearish,backtest,2026-01-03 07:10:00,2026-01-03 07:25:00,1.07766,1.07693,1.07797,1.07828,1.07856,win,1.24,"Synthetic ML row: reversal | evening_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00067,synthetic_candles,USDJPY,1h,SELL,range_rejection,new_york,bearish,medium,1.9,13.18,2.97,78,1,0,1,0,harami_bullish,bullish,74,neutral,candlestick,2026-01-02 02:14:00,2026-01-02 03:44:00,154.653,154.761,154.494,154.335,154.333,win,2.99,"Synthetic ML row: range_rejection | harami_bullish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00240,synthetic_backtest,BTCUSD,15m,SELL,liquidity_sweep,new_york,bearish,medium,17.19,217.09,3.64,48,1,1,0,0,inside_bar,neutral,72,neutral,backtest,2026-01-03 21:20:00,2026-01-03 23:20:00,66368.24,66532.96,66068.45,65768.66,66493.43,loss,-0.76,"Synthetic ML row: liquidity_sweep | inside_bar | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00113,synthetic_starter,GBPUSD,15m,SELL,trend_follow,asia,bearish,low,2.17,9.22,3.44,68,1,0,0,1,shooting_star,bearish,38,neutral,blue_journal,2026-01-02 13:17:00,2026-01-02 14:17:00,1.30579,1.30667,1.30428,1.30276,1.30323,win,2.91,"Synthetic ML row: trend_follow | shooting_star | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00056,synthetic_starter,BTCUSD,5m,BUY,range_rejection,asia,bullish,low,43.08,266.4,3.7,83,0,0,0,1,shooting_star,bearish,55,neutral,booming_bulls_notes,2026-01-01 23:09:00,2026-01-02 02:09:00,63056.1,62821.07,63490.91,63925.72,63300.53,win,1.04,"Synthetic ML row: range_rejection | shooting_star | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00090,synthetic_starter,USDJPY,15m,BUY,reversal,london,bullish,low,1.61,13.93,2.77,74,0,1,0,1,three_white_soldiers,bullish,78,usd_bullish,booming_bulls_notes,2026-01-02 07:56:00,2026-01-02 10:56:00,159.05,158.93,159.216,159.383,159.047,breakeven,-0.02,"Synthetic ML row: reversal | three_white_soldiers | london | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00002,synthetic_candles,BTCUSD,5m,SELL,fvg_retest,london,high_volatility,medium,24.51,797.73,1.61,52,1,1,1,0,doji,neutral,77,usd_bullish,candlestick,2026-01-01 09:59:00,2026-01-01 13:59:00,65564.23,66089.55,65141.35,64718.47,65264.8,win,0.57,"Synthetic ML row: fvg_retest | doji | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00131,synthetic_starter,EURUSD,5m,SELL,reversal,london,sideways,medium,1.65,9.83,2.67,74,0,0,1,0,harami_bullish,bullish,36,usd_bullish,backtest,2026-01-02 17:51:00,2026-01-02 18:21:00,1.10892,1.10981,1.10774,1.10655,1.10937,loss,-0.5,"Synthetic ML row: reversal | harami_bullish | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00097,synthetic_mt5_history,EURUSD,1h,BUY,reversal,new_york,low_volatility,medium,0.62,13.02,3.61,91,1,1,1,1,inside_bar,neutral,41,usd_bullish,mt5_history,2026-01-02 09:25:00,2026-01-02 10:55:00,1.11116,1.11028,1.11274,1.11433,1.11331,win,2.45,"Synthetic ML row: reversal | inside_bar | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00130,synthetic_candles,BTCUSD,30m,SELL,trend_follow,overlap,bearish,medium,20.57,1191.52,1.71,50,0,0,1,1,inside_bar,neutral,35,neutral,candlestick,2026-01-02 17:58:00,2026-01-02 19:28:00,63991.23,65444.08,62749.04,61506.85,65226.15,loss,-0.85,"Synthetic ML row: trend_follow | inside_bar | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00193,synthetic_candles,GBPUSD,5m,BUY,reversal,london,bearish,low,1.41,13.36,1.97,56,1,0,1,0,three_white_soldiers,bullish,40,neutral,candlestick,2026-01-03 09:38:00,2026-01-03 12:38:00,1.23719,1.23545,1.23891,1.24063,1.23882,win,0.93,"Synthetic ML row: reversal | three_white_soldiers | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00084,synthetic_backtest,GBPUSD,30m,SELL,support_resistance,asia,bearish,medium,1.01,23.11,2.71,65,1,1,0,1,tweezer_bottom,bullish,57,usd_bearish,backtest,2026-01-02 06:25:00,2026-01-02 07:10:00,1.24899,1.25104,1.24621,1.24344,1.24594,win,1.49,"Synthetic ML row: support_resistance | tweezer_bottom | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00099,synthetic_backtest,BTCUSD,15m,BUY,trend_follow,asia,sideways,high,54.08,923.74,1.64,92,0,0,1,0,harami_bullish,bullish,30,usd_bullish,backtest,2026-01-02 09:59:00,2026-01-02 11:59:00,66619.27,66030.12,67102.38,67585.49,66672.3,breakeven,0.09,"Synthetic ML row: trend_follow | harami_bullish | asia | high news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00091,synthetic_mt5_history,XAUUSD,5m,BUY,fvg_retest,london,sideways,low,2.0,20.45,3.86,67,0,0,1,1,three_white_soldiers,bullish,56,usd_bearish,mt5_history,2026-01-02 07:58:00,2026-01-02 08:58:00,2348.31,2346.16,2352.45,2356.58,2352.51,win,1.96,"Synthetic ML row: fvg_retest | three_white_soldiers | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00215,synthetic_smc_ict,XAUUSD,15m,SELL,order_block_retest,london,bearish,medium,3.58,14.2,3.49,72,1,1,1,1,morning_star,bullish,29,neutral,smc_ict,2026-01-03 15:04:00,2026-01-03 17:04:00,2398.81,2400.35,2396.11,2393.41,2397.32,win,0.96,"Synthetic ML row: order_block_retest | morning_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00101,synthetic_starter,XAUUSD,1h,BUY,range_rejection,new_york,high_volatility,medium,1.89,31.02,3.32,88,1,0,0,0,doji,neutral,52,usd_bullish,mt5_history,2026-01-02 10:20:00,2026-01-02 14:20:00,2343.87,2339.55,2351.04,2358.22,2344.26,breakeven,0.09,"Synthetic ML row: range_rejection | doji | new_york | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00075,synthetic_candles,BTCUSD,30m,BUY,reversal,overlap,sideways,medium,49.63,610.59,3.76,47,0,0,0,1,outside_bar,neutral,33,usd_bullish,candlestick,2026-01-02 03:47:00,2026-01-02 04:02:00,63078.17,62259.43,64617.42,66156.66,63553.05,win,0.58,"Synthetic ML row: reversal | outside_bar | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00064,synthetic_mt5_history,GBPUSD,15m,SELL,fvg_retest,new_york,bullish,high,1.67,21.31,1.79,72,1,0,1,0,dark_cloud_cover,bearish,69,usd_bullish,mt5_history,2026-01-02 01:22:00,2026-01-02 02:07:00,1.25678,1.25908,1.25473,1.25268,1.25012,win,2.91,"Synthetic ML row: fvg_retest | dark_cloud_cover | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00102,synthetic_backtest,GBPUSD,1h,BUY,fvg_retest,asia,bullish,medium,1.85,10.13,3.54,52,1,0,1,1,inverted_hammer,bullish,80,neutral,backtest,2026-01-02 10:39:00,2026-01-02 14:39:00,1.29742,1.29661,1.29887,1.30032,1.29949,win,2.53,"Synthetic ML row: fvg_retest | inverted_hammer | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00002,synthetic_mt5_history,USDJPY,5m,BUY,breakout,overlap,sideways,low,1.19,8.06,3.24,48,0,1,0,0,marubozu_bullish,bullish,83,usd_bearish,mt5_history,2026-01-01 09:43:00,2026-01-01 10:43:00,153.804,153.704,153.967,154.13,153.75,loss,-0.54,"Synthetic ML row: breakout | marubozu_bullish | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00007,synthetic_candles,BTCUSD,30m,BUY,fvg_retest,london,bearish,high,71.98,611.89,1.54,77,1,1,1,0,piercing_line,bullish,87,neutral,candlestick,2026-01-01 10:52:00,2026-01-01 13:52:00,66213.57,65493.87,66767.75,67321.92,68315.12,win,2.92,"Synthetic ML row: fvg_retest | piercing_line | london | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00070,synthetic_mt5_history,XAUUSD,30m,SELL,reversal,new_york,sideways,low,2.09,12.65,3.95,83,1,0,1,0,marubozu_bullish,bullish,59,usd_bullish,mt5_history,2026-01-02 02:53:00,2026-01-02 06:53:00,2407.38,2409.0,2404.2,2401.01,2405.05,win,1.45,"Synthetic ML row: reversal | marubozu_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00146,synthetic_backtest,USDJPY,1h,BUY,breakout,new_york,bullish,medium,1.6,21.64,3.97,91,1,0,1,0,hanging_man,bearish,74,neutral,backtest,2026-01-02 21:50:00,2026-01-03 01:50:00,159.213,159.026,159.584,159.954,159.45,win,1.27,"Synthetic ML row: breakout | hanging_man | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00139,synthetic_starter,USDJPY,5m,SELL,trend_follow,asia,bullish,medium,0.95,11.53,2.96,69,1,1,0,1,harami_bullish,bullish,91,usd_bullish,backtest,2026-01-02 19:50:00,2026-01-02 23:50:00,159.498,159.647,159.277,159.056,159.493,breakeven,0.03,"Synthetic ML row: trend_follow | harami_bullish | asia | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00130,synthetic_smc_ict,XAUUSD,1h,SELL,fvg_retest,new_york,sideways,medium,3.48,18.02,2.56,54,1,0,1,0,hammer,bullish,72,usd_bearish,smc_ict,2026-01-02 17:41:00,2026-01-02 21:41:00,2418.18,2420.36,2415.38,2412.58,2419.9,loss,-0.79,"Synthetic ML row: fvg_retest | hammer | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00032,synthetic_starter,EURUSD,30m,SELL,support_resistance,new_york,high_volatility,low,0.68,5.91,3.27,71,0,0,1,1,pin_bar_bullish,bullish,95,usd_bearish,blue_journal,2026-01-01 17:09:00,2026-01-01 21:09:00,1.10878,1.10934,1.10785,1.10693,1.10907,loss,-0.52,"Synthetic ML row: support_resistance | pin_bar_bullish | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00131,synthetic_smc_ict,EURUSD,1h,SELL,fvg_retest,london,sideways,low,1.66,9.46,3.74,85,1,0,1,1,piercing_line,bullish,84,usd_bullish,smc_ict,2026-01-02 18:10:00,2026-01-02 19:10:00,1.10614,1.107,1.10451,1.10289,1.10679,loss,-0.75,"Synthetic ML row: fvg_retest | piercing_line | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00093,synthetic_smc_ict,EURUSD,30m,BUY,fvg_retest,overlap,bearish,medium,0.72,17.53,2.49,45,1,0,1,0,bullish_engulfing,bullish,32,usd_bearish,smc_ict,2026-01-02 08:21:00,2026-01-02 12:21:00,1.06428,1.06293,1.06598,1.06767,1.06367,loss,-0.45,"Synthetic ML row: fvg_retest | bullish_engulfing | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00019,synthetic_candles,GBPUSD,1h,BUY,fvg_retest,london,sideways,low,1.73,20.84,3.11,60,1,1,1,1,dark_cloud_cover,bearish,60,neutral,candlestick,2026-01-01 13:45:00,2026-01-01 14:30:00,1.269,1.26752,1.27129,1.27358,1.27046,win,0.99,"Synthetic ML row: fvg_retest | dark_cloud_cover | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00114,synthetic_starter,EURUSD,30m,BUY,range_rejection,asia,bullish,high,1.68,8.57,2.23,54,1,0,0,0,none,neutral,0,usd_bullish,mt5_history,2026-01-02 13:58:00,2026-01-02 17:58:00,1.05642,1.05571,1.05721,1.05799,1.05571,loss,-1.0,"Synthetic ML row: range_rejection | none | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00069,synthetic_backtest,USDJPY,30m,BUY,range_rejection,london,bullish,low,1.49,16.4,1.24,89,1,1,0,0,pin_bar_bearish,bearish,79,usd_bearish,backtest,2026-01-02 02:26:00,2026-01-02 04:26:00,152.546,152.378,152.65,152.754,152.949,win,2.4,"Synthetic ML row: range_rejection | pin_bar_bearish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00177,synthetic_candles,EURUSD,15m,BUY,range_rejection,new_york,bullish,medium,0.79,8.35,2.32,87,0,1,1,1,harami_bearish,bearish,28,usd_bullish,candlestick,2026-01-03 05:44:00,2026-01-03 06:14:00,1.09437,1.09362,1.09525,1.09612,1.09365,loss,-0.96,"Synthetic ML row: range_rejection | harami_bearish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00125,synthetic_starter,BTCUSD,5m,BUY,fvg_retest,new_york,bearish,low,23.71,573.12,2.78,88,1,1,1,0,three_white_soldiers,bullish,74,neutral,booming_bulls_notes,2026-01-02 16:44:00,2026-01-02 18:14:00,66548.42,66195.27,67039.3,67530.18,66742.65,win,0.55,"Synthetic ML row: fvg_retest | three_white_soldiers | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00026,synthetic_mt5_history,XAUUSD,1h,BUY,breakout,new_york,sideways,medium,3.29,8.37,3.41,80,0,1,0,1,pin_bar_bullish,bullish,81,usd_bearish,mt5_history,2026-01-01 15:39:00,2026-01-01 15:54:00,2356.31,2355.32,2357.99,2359.67,2355.33,loss,-0.99,"Synthetic ML row: breakout | pin_bar_bullish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00241,synthetic_candles,EURUSD,15m,SELL,reversal,new_york,bearish,low,0.87,12.71,0.97,64,0,1,0,0,inside_bar,neutral,87,usd_bullish,candlestick,2026-01-03 21:40:00,2026-01-03 22:25:00,1.11453,1.11602,1.11381,1.11309,1.11263,win,1.28,"Synthetic ML row: reversal | inside_bar | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00050,synthetic_mt5_history,USDJPY,30m,BUY,liquidity_sweep,london,high_volatility,medium,1.2,21.49,0.81,79,0,1,0,1,evening_star,bearish,65,usd_bearish,mt5_history,2026-01-01 21:48:00,2026-01-02 01:48:00,152.686,152.433,152.789,152.891,152.56,loss,-0.5,"Synthetic ML row: liquidity_sweep | evening_star | london | medium news | loss. Use for testing pipeline, not as real edge."
